cin,x,z
159985,0,0
305782,0,0
187286,0,0
268951,0,0
476357,0,0
425666,0,0
356865,0,0
241247,0,0
228710,0,0
401589,0,0
182635,0,0
240014,0,0
254231,0,0
139232,0,0
272312,0,0
482735,0,0
109963,0,0
252477,0,0
434030,0,0
391817,0,0
352006,0,0
470997,0,0
445458,0,0
229624,0,0
383867,0,0
307332,0,0
236671,0,0
382296,0,0
293498,0,0
374070,0,0
427921,0,0
440420,0,0
123528,0,0
383404,0,0
261411,0,0
256035,0,0
468734,0,0
341607,0,0
360113,0,0
366770,0,0
343245,0,0
295813,0,0
435159,0,0
206966,0,0
373349,0,0
123192,0,0
488723,0,0
123426,0,0
163467,0,0
156834,0,0
458978,0,0
259336,0,0
452379,0,0
473194,0,0
252831,0,0
486887,0,0
414475,0,0
417511,0,0
151046,0,0
274886,0,0
330411,0,0
439689,0,0
322057,0,0
133428,0,0
462552,0,0
263952,0,0
400363,0,0
387061,0,0
182343,0,0
402111,0,0
314312,0,0
199527,0,0
191694,0,0
461053,0,0
437979,0,0
329690,0,0
244956,0,0
163563,0,0
432810,0,0
388401,0,0
308029,0,0
300157,0,0
266753,0,0
158733,0,0
388340,0,0
486331,1,0
127307,0,0
283406,0,0
112952,0,0
312525,0,0
342697,0,0
324896,0,0
421931,0,0
489213,0,0
236547,0,0
296325,0,0
199122,0,0
171257,0,0
195212,0,0
274237,0,0
153729,0,0
255079,0,0
119421,0,0
295470,0,0
160851,0,0
259969,0,0
169572,0,0
491579,0,0
364657,0,0
123861,1,0
232509,0,0
482708,0,0
297745,0,0
339080,0,0
400626,0,0
106797,0,0
492237,0,0
400667,0,0
488382,0,0
372587,0,0
336773,0,0
456634,0,0
147535,0,0
133568,0,0
179538,0,0
444730,0,0
174502,0,0
362274,0,0
280117,0,0
365229,0,0
160382,0,0
369565,0,0
287397,0,0
343733,0,0
207955,0,0
414787,0,0
453165,0,0
499722,0,0
357145,0,0
129766,0,0
140809,0,0
418064,0,0
333610,0,0
292075,0,0
402053,0,0
309057,0,0
199561,0,0
138883,0,0
258141,0,0
328148,0,0
467030,0,0
438654,0,0
138902,0,0
334440,0,0
317910,0,0
381380,0,0
131018,0,0
333148,0,0
469762,0,0
369997,0,0
486199,0,0
459898,0,0
451191,0,0
258411,0,0
447046,0,0
329753,0,0
394213,0,0
154006,0,0
120880,0,0
232066,0,0
183876,0,0
482245,0,0
393405,0,0
205901,0,0
135631,0,0
475344,0,0
121561,1,0
431764,0,0
459333,0,0
389435,0,0
444421,0,0
244755,0,0
192042,0,0
170939,0,0
295779,0,0
399358,0,0
231735,0,0
481423,0,0
485701,0,0
175019,0,0
344997,0,0
495100,0,0
205197,0,0
257227,0,0
138288,0,0
307856,0,0
204401,0,0
461365,0,0
343501,0,0
331231,0,0
268605,0,0
437330,0,0
213769,0,0
100766,0,0
125380,0,0
364352,0,0
480240,0,0
315123,0,0
341878,0,0
369957,0,0
155748,0,0
136482,0,0
489266,0,0
306020,0,0
297110,0,0
428814,0,0
433789,1,0
288239,0,0
202314,0,0
325787,0,0
172547,0,0
290090,0,0
139346,0,0
281033,0,0
251722,1,1
203886,0,0
484867,0,0
223714,0,0
346677,0,0
353934,0,0
194328,0,0
463845,0,0
379856,0,0
460923,0,0
244169,0,0
424906,0,0
177920,1,0
342621,0,0
258254,0,0
237877,0,0
362391,0,0
433891,0,0
360959,0,0
253163,0,0
269660,0,0
262749,0,0
268704,0,0
403637,0,0
287595,0,0
382989,0,0
172018,0,0
450767,0,0
412351,0,0
396223,0,0
299597,0,0
225080,0,0
433915,0,0
496727,0,0
128664,0,0
432266,0,0
179183,0,0
427710,0,0
365706,0,0
124013,0,0
386116,0,0
459120,0,0
399772,0,0
316361,0,0
360859,0,0
498145,0,0
180084,0,0
332138,0,0
492098,0,0
230325,0,0
233965,0,0
120680,0,0
434193,0,0
102447,0,0
105107,0,0
127668,0,0
146027,0,0
164062,0,0
339888,0,0
402138,0,0
238948,0,0
433576,0,0
119903,0,0
376704,0,0
147920,0,0
331946,0,0
329984,0,0
187360,0,0
436462,0,0
343382,0,0
426726,0,0
487241,0,0
410560,0,0
232325,0,0
367138,0,0
145129,0,0
480198,0,0
490004,0,0
130747,0,0
114788,0,0
239041,0,0
237691,0,0
163545,0,0
138550,0,0
241728,0,0
413060,0,0
195032,0,0
488323,1,1
190282,0,0
127059,0,0
405377,0,0
289248,0,0
221462,0,0
282331,0,0
307260,0,0
111377,0,0
392400,0,0
491412,0,0
290240,0,0
344001,0,0
396523,0,0
275599,0,0
413055,0,0
472319,0,0
388543,0,0
274879,0,0
402911,0,0
434987,0,0
128107,0,0
324868,0,0
243906,0,0
278628,0,0
474172,0,0
325682,0,0
133487,0,0
326427,0,0
488629,0,0
416976,0,0
285429,0,0
295664,0,0
240885,0,0
462917,0,0
323344,0,0
141180,0,0
392596,0,0
178623,0,0
188646,0,0
276080,0,0
164572,0,0
177772,0,0
433839,0,0
259420,0,0
184192,0,0
317899,0,0
419317,0,0
358068,0,0
390119,0,0
450007,0,0
248356,0,0
296734,0,0
282502,0,0
440384,0,0
187440,0,0
148868,0,0
114071,0,0
408733,0,0
111195,0,0
330988,0,0
335961,0,0
375930,0,0
450323,0,0
272852,0,0
455094,0,0
333254,0,0
407666,0,0
157305,0,0
380881,0,0
332343,0,0
295897,0,0
349876,0,0
421613,0,0
144725,0,0
489130,0,0
315847,0,0
334119,0,0
243946,0,0
491820,0,0
277183,0,0
240075,0,0
325752,0,0
101435,0,0
271858,0,0
411328,0,0
201987,0,0
285753,0,0
498567,0,0
395326,0,0
132439,0,0
107531,0,0
330847,0,0
144457,0,0
188107,0,0
378125,0,0
459556,0,0
274335,0,0
296146,0,0
385071,0,0
238001,1,0
459447,0,0
406200,0,0
443203,0,0
352771,0,0
222156,0,0
165339,0,0
225599,0,0
203865,0,0
268015,0,0
278240,0,0
111821,0,0
343637,0,0
424193,0,0
479245,0,0
452738,0,0
314045,0,0
441330,0,0
477914,0,0
160671,0,0
491998,0,0
290315,0,0
318400,0,0
212573,0,0
474710,0,0
300280,0,0
138970,0,0
467749,0,0
136384,0,0
231796,0,0
323407,0,0
273588,0,0
145580,1,1
117192,0,0
290151,0,0
134046,0,0
385278,0,0
142982,0,0
355311,0,0
110399,0,0
246068,0,0
303737,0,0
373214,0,0
316762,0,0
403201,0,0
436321,0,0
105024,0,0
426661,0,0
490684,0,0
424157,0,0
443320,0,0
190638,0,0
421689,0,0
306032,0,0
162681,0,0
338730,0,0
340051,0,0
376540,0,0
452111,0,0
231813,0,0
103443,0,0
406277,0,0
363889,0,0
100150,0,0
132379,0,0
446575,0,0
371559,0,0
282415,0,0
305806,0,0
259671,0,0
230970,0,0
257538,0,0
190521,0,0
390621,0,0
258600,1,0
459302,0,0
303861,0,0
179746,0,0
101486,0,0
209581,0,0
115391,0,0
235293,0,0
447265,0,0
442083,0,0
204633,0,0
115047,0,0
364951,1,1
211211,0,0
397458,0,0
184715,0,0
471894,0,0
374265,0,0
147983,0,0
443663,0,0
155743,0,0
301953,0,0
468977,0,0
289229,0,0
335367,0,0
342594,0,0
112805,0,0
352833,0,0
190058,0,0
479707,0,0
458935,0,0
495515,0,0
324978,0,0
439757,1,1
368053,0,0
176505,0,0
497496,0,0
412539,0,0
486724,0,0
229889,0,0
246940,0,0
158369,1,1
108235,0,0
426742,0,0
393856,0,0
168206,0,0
453198,0,0
409877,0,0
322903,0,0
498774,0,0
338393,0,0
388410,0,0
164335,0,0
478107,0,0
378063,0,0
389461,0,0
239689,0,0
151379,0,0
190308,0,0
453016,0,0
208328,0,0
310973,0,0
211263,1,0
127903,1,0
476393,0,0
231017,0,0
175308,0,0
277826,1,0
461311,0,0
142772,0,0
415830,0,0
470760,0,0
136396,0,0
224592,0,0
395651,0,0
295869,0,0
248283,0,0
298291,0,0
461844,0,0
220170,0,0
421968,0,0
191128,0,0
299229,0,0
422166,0,0
492322,0,0
434918,0,0
168827,0,0
106684,0,0
310563,0,0
455016,0,0
147317,0,0
221223,0,0
328814,1,0
382810,0,0
175109,0,0
274777,0,0
465304,0,0
448106,0,0
259674,0,0
273574,0,0
285387,0,0
145290,0,0
430643,0,0
473462,0,0
465647,0,0
417581,0,0
408241,0,0
296586,0,0
175681,0,0
288355,0,0
264133,0,0
328269,0,0
311030,0,0
271928,0,0
362559,0,0
466026,1,1
447090,0,0
114757,0,0
115532,0,0
189797,0,0
455725,0,0
369210,0,0
184917,0,0
311494,0,0
434253,0,0
183347,0,0
159863,0,0
335966,0,0
146812,0,0
336819,0,0
171160,0,0
358298,0,0
138644,0,0
176100,0,0
488440,0,0
397874,0,0
152026,0,0
175815,0,0
441845,0,0
377263,0,0
318377,0,0
149453,0,0
277122,0,0
224117,0,0
448251,0,0
242882,0,0
452045,0,0
243443,0,0
310086,0,0
135543,0,0
376133,0,0
455628,0,0
346420,0,0
147655,0,0
277892,0,0
401413,0,0
371449,0,0
188189,0,0
122291,0,0
282873,0,0
259742,0,0
155005,0,0
156256,0,0
123271,0,0
280274,0,0
482100,0,0
399964,0,0
217882,0,0
459690,0,0
348378,0,0
411969,0,0
423450,0,0
160232,0,0
158293,0,0
108247,0,0
359009,0,0
379425,0,0
388421,0,0
147384,0,0
321414,0,0
465458,0,0
411251,0,0
115583,0,0
252710,0,0
308750,0,0
223930,0,0
302226,0,0
167596,0,0
213111,0,0
319802,0,0
285507,0,0
454573,0,0
173407,0,0
151085,0,0
453433,0,0
255318,0,0
384286,0,0
265438,0,0
478607,0,0
175090,0,0
292801,0,0
184999,0,0
441267,0,0
308395,0,0
288197,0,0
198691,0,0
496601,0,0
298699,0,0
263778,0,0
169370,0,0
425517,0,0
238619,0,0
156642,0,0
238755,0,0
269829,0,0
336933,0,0
281594,0,0
406225,0,0
134916,0,0
484991,0,0
210747,0,0
405112,0,0
236157,0,0
348124,0,0
194611,0,0
263073,0,0
482672,0,0
104245,0,0
460534,0,0
403329,0,0
301116,0,0
137811,0,0
134270,0,0
177432,0,0
258003,0,0
275737,0,0
225066,0,0
353996,0,0
380190,0,0
360900,0,0
197408,0,0
287079,0,0
157464,0,0
380660,0,0
316318,0,0
469454,0,0
385484,0,0
157487,0,0
335853,0,0
424026,0,0
286638,0,0
342208,0,0
224534,0,0
386446,0,0
397612,0,0
172792,0,0
485016,0,0
323295,0,0
128378,0,0
177925,0,0
317151,0,0
258771,0,0
402100,0,0
122447,0,0
276561,0,0
354721,0,0
131082,0,0
327098,0,0
281239,0,0
379032,0,0
174048,0,0
234336,1,0
193018,0,0
349609,0,0
463479,0,0
315868,0,0
109813,0,0
420070,0,0
227042,0,0
208861,0,0
142074,0,0
382579,0,0
327922,0,0
319561,0,0
291505,0,0
135634,0,0
380958,0,0
156078,0,0
368002,0,0
340209,1,0
406477,0,0
408779,0,0
129592,0,0
167650,0,0
327365,0,0
189854,0,0
149262,0,0
337839,0,0
213911,0,0
341719,0,0
316560,0,0
129371,0,0
410149,0,0
452159,0,0
189193,0,0
374856,0,0
333948,0,0
497624,0,0
498193,0,0
177114,0,0
443064,0,0
416895,0,0
134795,0,0
462008,0,0
239017,0,0
331662,0,0
437283,0,0
399541,0,0
363645,0,0
388442,0,0
263387,0,0
394142,0,0
466801,0,0
355155,0,0
461151,0,0
419549,0,0
205779,0,0
280493,0,0
469484,0,0
239042,0,0
134407,0,0
477012,0,0
448778,0,0
106640,0,0
332752,0,0
316480,0,0
265100,0,0
386554,0,0
439079,0,0
101941,0,0
112535,0,0
358847,0,0
361838,0,0
470561,0,0
443258,0,0
389428,1,1
382371,0,0
295627,0,0
459525,0,0
236466,0,0
347702,0,0
223791,0,0
394982,0,0
301728,0,0
120916,0,0
489884,0,0
118642,0,0
125853,0,0
453353,0,0
494023,0,0
250831,0,0
420902,0,0
130127,0,0
492671,0,0
251521,0,0
327625,0,0
389860,0,0
378484,0,0
288176,0,0
486818,0,0
191831,0,0
185620,0,0
340359,0,0
154152,0,0
129066,0,0
173097,0,0
219515,0,0
105995,0,0
445101,0,0
124346,0,0
428200,0,0
251762,0,0
326562,0,0
400002,0,0
348465,0,0
117603,0,0
116638,0,0
241397,0,0
155880,0,0
218194,0,0
139157,0,0
476620,0,0
242979,0,0
204699,0,0
255560,0,0
436720,0,0
427322,0,0
268159,0,0
493762,0,0
386483,0,0
242915,0,0
472452,0,0
282366,0,0
222049,1,1
175990,0,0
131072,0,0
332888,0,0
364998,0,0
355825,0,0
405078,0,0
314218,0,0
423726,0,0
379938,0,0
490891,0,0
123752,0,0
251310,0,0
220596,0,0
152714,0,0
204390,0,0
357964,0,0
439173,0,0
302462,0,0
470029,0,0
307516,0,0
379782,0,0
388728,0,0
483557,0,0
478768,0,0
425758,0,0
213220,0,0
324472,0,0
218270,0,0
415411,0,0
295279,0,0
349646,0,0
213557,0,0
298727,0,0
351275,0,0
262895,0,0
458822,0,0
202523,0,0
301174,0,0
434084,0,0
429387,0,0
410650,0,0
308380,0,0
273429,0,0
160048,0,0
377787,0,0
316113,0,0
304725,0,0
311506,0,0
477704,0,0
112151,0,0
263948,0,0
369882,0,0
106391,0,0
224205,0,0
255946,0,0
490885,0,0
447593,0,0
200764,0,0
396671,0,0
124411,0,0
156566,0,0
182708,0,0
398928,0,0
307961,0,0
272774,0,0
393819,0,0
482589,1,1
423312,0,0
220549,0,0
133143,0,0
457669,0,0
171185,0,0
301245,0,0
368772,0,0
198754,0,0
387756,0,0
195362,0,0
374788,0,0
185600,0,0
399178,0,0
436985,0,0
399064,0,0
460705,0,0
266459,0,0
360646,0,0
490774,0,0
266220,0,0
436162,0,0
166308,0,0
163258,0,0
416970,0,0
459132,0,0
495541,0,0
191075,0,0
320328,0,0
157897,0,0
462995,0,0
438302,0,0
306753,0,0
494147,0,0
257879,0,0
303567,0,0
479891,0,0
299530,0,0
208673,0,0
419271,0,0
360545,0,0
279302,0,0
363107,0,0
408590,0,0
392733,0,0
305498,0,0
361292,0,0
235608,0,0
146913,0,0
267200,0,0
249216,0,0
403962,0,0
265435,1,0
292397,0,0
459265,0,0
207825,0,0
387496,0,0
160472,0,0
128737,0,0
403002,0,0
497897,0,0
125013,0,0
452834,0,0
252021,0,0
170711,0,0
256499,0,0
209776,0,0
141477,0,0
240803,0,0
302814,0,0
216167,0,0
162460,0,0
132571,0,0
413411,0,0
336744,0,0
253012,0,0
267320,0,0
124920,0,0
128721,0,0
188278,0,0
407167,0,0
109640,0,0
114524,0,0
119589,0,0
370868,0,0
404149,0,0
313688,0,0
173206,0,0
291520,0,0
152205,0,0
110448,0,0
188738,0,0
288496,0,0
113462,0,0
331271,0,0
123863,0,0
268233,0,0
258767,0,0
282375,0,0
485738,0,0
466721,0,0
469882,0,0
280277,0,0
176571,0,0
283480,0,0
375681,0,0
420590,0,0
380043,1,1
174644,0,0
121815,0,0
170028,0,0
473192,0,0
152220,0,0
365149,0,0
221474,0,0
294613,0,0
279330,0,0
490914,0,0
434297,0,0
284077,0,0
224543,0,0
402846,0,0
243244,0,0
216259,0,0
197542,0,0
220868,0,0
241301,0,0
169945,0,0
442871,0,0
473210,0,0
403102,0,0
432000,0,0
423425,0,0
307153,0,0
115265,0,0
201448,0,0
127063,0,0
161586,0,0
164610,0,0
278290,0,0
149548,0,0
289319,0,0
463560,0,0
297488,0,0
135406,0,0
338731,0,0
287220,0,0
469571,0,0
491809,0,0
144935,0,0
152942,0,0
210895,0,0
262199,0,0
384441,0,0
444392,0,0
419228,0,0
248225,0,0
100212,0,0
246709,0,0
324040,0,0
245738,1,1
416295,0,0
318022,0,0
115177,0,0
359950,0,0
322268,0,0
259338,0,0
266790,0,0
427243,0,0
238053,0,0
261620,0,0
408971,0,0
170220,0,0
445587,0,0
261311,0,0
420527,0,0
119275,0,0
366097,0,0
284519,0,0
440723,0,0
116331,0,0
104256,0,0
395620,0,0
144417,0,0
483317,0,0
453121,0,0
300563,0,0
405128,0,0
134436,0,0
149934,0,0
262250,0,0
266365,1,0
475413,0,0
347156,0,0
137149,0,0
243116,0,0
413991,0,0
489293,0,0
366175,0,0
296641,0,0
295293,0,0
250511,0,0
471981,0,0
288607,0,0
453453,0,0
463956,0,0
463573,0,0
321846,0,0
331152,0,0
275456,0,0
447127,0,0
396711,0,0
465364,0,0
495893,0,0
413271,0,0
264981,0,0
157338,0,0
216863,0,0
496091,0,0
319269,0,0
178690,0,0
228393,1,1
100088,0,0
236072,0,0
459811,0,0
251049,0,0
291683,0,0
277061,0,0
253139,0,0
321840,0,0
386065,0,0
270138,0,0
215971,0,0
131890,0,0
444637,0,0
162504,0,0
443878,0,0
267066,0,0
126089,0,0
199918,0,0
234450,0,0
435015,0,0
373226,0,0
151775,0,0
136494,0,0
281625,0,0
493304,0,0
263429,0,0
135626,0,0
411935,0,0
485761,0,0
329725,0,0
227545,0,0
113492,0,0
238873,0,0
275003,0,0
422536,0,0
299234,0,0
479444,0,0
406166,0,0
264287,0,0
491514,0,0
244293,0,0
495531,0,0
212205,0,0
134959,0,0
251137,0,0
348774,0,0
128152,0,0
117348,0,0
386586,0,0
140088,0,0
435848,0,0
119052,0,0
225998,0,0
219796,0,0
125289,0,0
332948,0,0
289178,0,0
330015,0,0
454005,0,0
345948,0,0
422855,0,0
313184,0,0
340870,1,1
420483,0,0
321187,0,0
273461,0,0
375749,0,0
468811,0,0
494435,0,0
124107,0,0
312555,0,0
452946,0,0
169474,0,0
494059,0,0
221119,0,0
473539,0,0
204363,0,0
145201,0,0
308910,0,0
321866,0,0
480563,0,0
337380,0,0
440216,0,0
415218,0,0
184373,0,0
361677,0,0
172832,0,0
148824,0,0
404651,0,0
378466,0,0
487750,0,0
163626,0,0
285829,0,0
498394,0,0
189490,0,0
358500,0,0
373192,0,0
481668,0,0
326228,0,0
145530,0,0
460784,0,0
305477,0,0
380034,0,0
480705,0,0
410074,0,0
472975,0,0
313455,0,0
369200,0,0
335308,0,0
261499,0,0
295458,0,0
355255,0,0
154813,0,0
276743,0,0
337421,0,0
205304,0,0
214591,0,0
289790,0,0
461546,0,0
232119,0,0
366140,0,0
375303,0,0
390094,0,0
461156,0,0
142958,0,0
125473,0,0
205480,0,0
242583,0,0
176320,0,0
371376,0,0
201250,0,0
348969,0,0
285140,0,0
199048,1,0
445448,0,0
433545,0,0
383875,0,0
100102,0,0
225202,0,0
229210,0,0
374893,0,0
481211,0,0
493079,0,0
302671,0,0
341683,0,0
192444,0,0
361978,0,0
160175,0,0
424626,0,0
171145,0,0
372430,0,0
408512,0,0
393961,0,0
303318,0,0
456365,0,0
283753,0,0
203006,0,0
333421,0,0
317510,0,0
183549,0,0
454608,0,0
159422,0,0
435432,0,0
259869,0,0
271599,0,0
129468,0,0
427760,0,0
199871,0,0
426653,0,0
338438,0,0
415632,0,0
167000,0,0
176058,0,0
211754,0,0
475490,0,0
398243,0,0
280954,0,0
365054,0,0
414778,0,0
357750,0,0
346320,0,0
182930,0,0
104869,0,0
318238,0,0
336394,0,0
118716,0,0
135420,0,0
178222,0,0
160707,0,0
430641,0,0
228828,0,0
452089,0,0
223890,0,0
153736,1,1
341223,0,0
488468,0,0
130866,0,0
292457,0,0
312047,0,0
308821,0,0
161260,0,0
488873,0,0
334972,0,0
204572,0,0
153966,0,0
460587,0,0
298515,0,0
135554,0,0
387389,0,0
315360,0,0
224227,0,0
364831,0,0
392682,0,0
404396,0,0
299547,0,0
242151,0,0
394430,0,0
120703,0,0
374025,0,0
174266,0,0
339317,0,0
135476,0,0
476018,0,0
230454,0,0
340947,0,0
393232,0,0
346987,0,0
215266,0,0
353849,0,0
397111,0,0
301701,0,0
482809,0,0
325800,0,0
425651,0,0
138538,0,0
315364,0,0
102773,0,0
366515,0,0
343843,0,0
248204,0,0
491016,0,0
148763,0,0
236397,0,0
223615,0,0
406491,0,0
337006,0,0
216180,0,0
185860,0,0
497642,0,0
288048,0,0
227785,0,0
485381,0,0
407714,0,0
124580,0,0
438053,0,0
206016,0,0
497564,0,0
102269,0,0
264930,0,0
283374,0,0
249995,0,0
181479,0,0
168261,0,0
463257,0,0
395597,0,0
128608,0,0
205988,0,0
465755,0,0
220644,0,0
246958,0,0
125845,0,0
227188,0,0
153331,0,0
124112,0,0
230994,0,0
126901,0,0
323188,0,0
410258,0,0
160015,0,0
300059,0,0
220466,0,0
211204,0,0
372602,0,0
371939,0,0
213018,0,0
238071,0,0
472130,0,0
281272,0,0
435278,0,0
275316,0,0
147211,0,0
200969,0,0
111266,0,0
229584,0,0
348817,0,0
165969,0,0
312878,0,0
235696,0,0
266169,0,0
442555,0,0
179669,0,0
188459,0,0
340206,0,0
231935,0,0
365063,0,0
204726,0,0
437860,0,0
431326,0,0
221360,0,0
128418,0,0
410485,0,0
233388,0,0
102959,0,0
174106,0,0
394637,0,0
390948,0,0
216524,0,0
437294,0,0
345411,1,0
118517,0,0
268384,0,0
313699,0,0
281073,0,0
333838,0,0
370414,0,0
482827,0,0
223449,0,0
494193,0,0
493402,0,0
190952,0,0
463625,0,0
408056,0,0
269041,0,0
172564,0,0
396648,0,0
346824,0,0
376914,0,0
421756,0,0
493921,0,0
320778,0,0
440560,0,0
437980,0,0
163883,0,0
188596,0,0
260492,0,0
107791,0,0
160810,0,0
121092,0,0
146903,0,0
136185,0,0
168559,0,0
289909,0,0
276096,0,0
487753,0,0
110240,0,0
376327,0,0
117003,0,0
249415,0,0
348506,0,0
192080,0,0
156674,0,0
240155,0,0
164569,0,0
245303,0,0
450003,0,0
258606,0,0
481805,0,0
261523,0,0
390739,0,0
273686,0,0
254863,0,0
496341,0,0
484269,0,0
375678,0,0
145507,0,0
468567,0,0
468940,0,0
464971,0,0
326343,0,0
173635,0,0
363631,0,0
443918,0,0
295612,0,0
367136,0,0
186327,0,0
269701,0,0
126972,0,0
446827,0,0
454897,0,0
228319,0,0
403510,0,0
470535,0,0
420316,0,0
255923,0,0
422346,0,0
460734,0,0
182879,0,0
215722,0,0
418730,0,0
196878,0,0
378891,0,0
211547,0,0
376010,0,0
252661,0,0
402437,0,0
258384,0,0
100048,0,0
224591,0,0
368280,0,0
214299,0,0
382369,0,0
458776,0,0
314508,0,0
451279,0,0
447311,0,0
225478,0,0
429934,0,0
258251,0,0
449643,0,0
262618,0,0
490833,0,0
372970,0,0
190454,0,0
100886,0,0
440182,0,0
283667,0,0
346777,0,0
178113,0,0
147828,0,0
167483,0,0
399712,0,0
129007,0,0
309952,0,0
192009,0,0
243390,0,0
234918,0,0
258104,0,0
271320,0,0
222948,0,0
455125,0,0
245378,0,0
238483,0,0
310257,0,0
124229,0,0
177443,0,0
381203,0,0
311915,0,0
215761,0,0
310531,0,0
228215,0,0
405217,0,0
140055,0,0
343727,0,0
441619,0,0
126398,0,0
240671,0,0
244194,1,1
413481,0,0
491585,0,0
408063,0,0
317905,0,0
287811,0,0
240815,0,0
106400,0,0
308877,0,0
341550,0,0
251109,0,0
264582,0,0
116898,0,0
300791,0,0
136153,0,0
176650,0,0
322667,0,0
181640,0,0
210469,0,0
278422,0,0
217040,0,0
279751,0,0
427849,0,0
252233,0,0
277139,0,0
387773,0,0
452724,0,0
274002,0,0
379917,0,0
483666,0,0
146205,0,0
197992,0,0
236951,0,0
397775,0,0
138348,0,0
412937,0,0
205222,0,0
221064,0,0
466921,0,0
488857,0,0
494269,0,0
456964,0,0
300078,0,0
388025,0,0
220410,0,0
478043,0,0
411390,0,0
205870,0,0
269274,0,0
122054,0,0
269454,0,0
463077,0,0
326124,0,0
465394,0,0
288083,0,0
308179,0,0
193286,0,0
499164,0,0
185170,0,0
391333,1,0
408830,0,0
482357,0,0
471205,0,0
180131,0,0
106703,0,0
279690,0,0
474103,0,0
496711,0,0
418065,0,0
173495,0,0
144406,0,0
264480,0,0
252703,0,0
289333,0,0
460387,0,0
123244,0,0
391853,0,0
239912,0,0
299124,0,0
428833,0,0
346910,0,0
342467,0,0
302434,0,0
393617,0,0
447021,0,0
150244,0,0
286466,0,0
214404,0,0
211043,0,0
307986,0,0
252567,0,0
494730,0,0
133170,0,0
402995,0,0
399374,0,0
238750,0,0
229284,0,0
322363,0,0
257848,0,0
179306,1,0
319988,0,0
448930,0,0
301109,0,0
430060,0,0
159224,0,0
390139,0,0
256487,0,0
446680,0,0
421760,0,0
230423,0,0
145886,0,0
435720,0,0
489483,0,0
288508,0,0
467295,0,0
393093,0,0
322139,0,0
405084,0,0
342357,0,1
126100,0,0
104287,0,0
381312,0,0
228517,0,0
225033,0,0
448386,0,0
277697,0,0
237935,0,0
114339,0,0
298382,0,0
338459,0,0
360845,0,0
123968,0,0
375372,0,0
295989,0,0
141455,0,0
100671,0,0
326917,0,0
477270,0,0
218790,0,0
362904,0,0
332471,0,0
224782,0,0
381222,0,0
224568,0,0
105534,0,0
187822,0,0
488722,0,0
104052,0,0
158992,0,0
289213,0,0
329856,0,0
439707,0,0
303117,0,0
438627,0,0
246365,0,0
155502,0,0
310126,0,0
142923,0,0
475075,0,0
262650,0,0
403139,0,0
210400,0,0
349484,0,0
338209,0,0
192215,0,0
226740,0,0
238940,0,0
454690,0,0
498923,0,0
353561,0,0
335789,0,0
229103,0,0
414019,0,0
263829,0,0
160943,0,0
409415,0,0
292387,0,0
354111,0,0
277568,0,0
154499,0,0
290306,0,0
432050,0,0
414590,0,0
367870,0,0
160095,0,0
400993,0,0
360232,0,0
398290,0,0
290402,0,0
188476,0,0
260155,0,0
293864,0,0
365269,0,0
317287,0,0
140623,0,0
321794,0,0
151998,0,0
459935,0,0
184586,0,0
318090,0,0
440701,0,0
387595,0,0
278002,0,0
242518,0,0
153695,0,0
220463,0,0
150956,0,0
100442,0,0
437375,0,0
126328,0,0
159355,0,0
226433,0,0
489238,0,0
485393,0,0
249551,0,0
415210,0,0
409572,0,0
173401,0,0
122016,0,0
223087,0,0
299425,0,0
181162,0,0
322183,0,0
135197,0,0
169925,0,0
147001,1,0
435795,0,0
279477,0,0
337639,0,0
193923,0,0
237133,0,0
198566,0,0
346369,0,0
252993,0,0
389220,0,0
272829,0,0
116681,0,0
128389,0,0
298673,0,0
181568,0,0
176999,0,0
411387,0,0
241447,0,0
122238,0,0
380573,0,0
433229,0,0
262734,0,0
467566,0,0
213999,0,0
242342,0,0
330633,0,0
207738,0,0
226286,0,0
266347,0,0
378743,0,0
258331,0,0
209438,0,0
315856,0,0
339885,0,0
299427,0,0
464224,0,0
338044,0,0
378414,0,0
210303,0,0
107446,0,0
176795,0,0
416235,0,0
445365,0,0
303761,0,0
233691,0,0
498696,0,0
369110,0,0
392178,0,0
458908,0,0
371999,0,0
217076,0,0
438428,0,0
485520,0,0
381561,0,0
458856,0,0
448241,0,0
285748,0,0
382995,0,0
390236,0,0
126821,0,0
427792,0,0
289600,1,1
201720,0,0
402330,0,0
423991,0,0
485969,0,0
445677,0,0
491200,0,0
126031,0,0
436981,0,0
200426,0,0
483268,0,0
248757,0,0
409838,0,0
445133,0,0
312696,0,0
178406,0,0
305561,0,0
395090,0,0
423454,0,0
201478,0,0
400974,0,0
230138,0,0
456664,0,0
428693,0,0
248441,0,0
147316,0,0
254237,0,0
355875,0,0
392590,0,0
280572,0,0
452368,0,0
256895,0,0
490943,0,0
344449,0,0
378550,0,0
298759,0,0
256226,0,0
399599,0,0
284674,0,0
443418,0,0
310778,0,0
190650,0,0
421424,0,0
384951,0,0
129388,0,0
440283,0,0
233320,0,0
186384,0,0
258264,0,0
151698,0,0
292589,0,0
359694,0,0
296196,0,0
330562,0,0
330550,0,0
385446,0,0
474415,0,0
204286,0,0
181031,0,0
464994,0,0
290997,0,0
496226,0,0
156359,0,0
480291,0,0
434495,0,0
298929,0,0
304274,0,0
358516,0,0
466084,0,0
310025,0,0
483075,0,0
357765,0,0
372051,0,0
492793,0,0
324716,0,0
321740,0,0
357803,0,0
297760,0,0
266725,0,0
158654,0,0
